"","AME_R","LO_R","NO","BU_R","PB","LH_R","LAL_R","SAD","CAN_R","AMMC_R","ICL_R","VES_R","IB_R","ATL_R","CRE_R","MB_PED_R","MB_VL_R","MB_ML_R","FLA_R","LOP_R","EB","AL_R","ME_R","FB","SLP_R","SIP_R","SMP_R","AVLP_R","PVLP_R","IVLP_R","PLP_R","AOTU_R","GOR_R","MB_CA_R","SPS_R","IPS_R","SCL_R","EPA_R","GNG","PRW","GA_R","AME_L","LO_L","BU_L","LH_L","LAL_L","CAN_L","AMMC_L","ICL_L","VES_L","IB_L","ATL_L","CRE_L","MB_PED_L","MB_VL_L","MB_ML_L","FLA_L","LOP_L","AL_L","ME_L","SLP_L","SIP_L","SMP_L","AVLP_L","PVLP_L","IVLP_L","PLP_L","AOTU_L","GOR_L","MB_CA_L","SPS_L","IPS_L","SCL_L","EPA_L","GA_L"
"Ntwk11",0.579710144927536,45.5434782608696,0,0,2.55072463768116,5766.06038647343,2.39613526570048,0.367149758454106,0,0.135265700483092,90.2342995169082,0.289855072463768,1.48792270531401,9.95893719806763,118.823671497585,220.80193236715,84.4420289855072,591.792270531401,0,0,2.66666666666667,1.93236714975845,33.0434782608696,0.676328502415459,1868.08937198068,212.231884057971,165.685990338164,492.067632850242,402.050724637681,7.98067632850242,427.615942028986,63.0386473429952,8.05797101449275,622.538647342995,0.367149758454106,1.41062801932367,445.490338164251,0.560386473429952,0,0,1.83574879227053,0,0,0,0,0,0,0,0,0,0,0,0.154589371980676,0,1.14009661835749,0.714975845410628,0,0,0,0,2.51207729468599,0.231884057971014,0.985507246376812,0,0,0,0,0,0,0,0,0,0,0,0
"Ntwk12",0,0,1.36676217765043,0,4.65616045845272,0,18.0888252148997,2244.44985673352,1.94842406876791,470.587392550143,0,95.0974212034384,0,0.114613180515759,0,0,0,0,2.08595988538682,0,0,50.9111747851003,0,132.137535816619,0,0,0.160458452722063,60.3495702005731,77.8395415472779,662.555873925501,25.6246418338109,0,0.73352435530086,0,438.489971346705,1402.42693409742,0,16.7363896848138,2441.25214899713,47.6790830945559,0,0,1.39828080229226,0,1.03151862464183,0.0229226361031519,73.7765042979943,1036.04584527221,0,111.157593123209,1.46704871060172,15.1747851002865,0,0,0,0,5.70773638968481,7.90830945558739,3.73638968481375,0,0,0,3.73638968481375,100.011461318052,56.8624641833811,1038.91404011461,74.3954154727794,0,0.464183381088825,1.2378223495702,653.710601719198,750.504297994269,9.48997134670487,4.70773638968481,0
"Ntwk13",0,0,6.56071428571429,0.4,11.4678571428571,4.65714285714286,1.85714285714286,7.84642857142857,0,0,0.0857142857142857,0.714285714285714,0.885714285714286,0,0.885714285714286,0,1.91785714285714,14.3714285714286,0.885714285714286,0,11.8928571428571,0,0,49.8321428571429,31.2857142857143,9.91428571428571,75.775,0,0,0,4.34285714285714,0.2,0,9.70357142857143,0,0,1.2,0,60.9714285714286,20.625,0,1.08571428571429,305.228571428571,2.55357142857143,2270.65,5.25714285714286,0,0.0571428571428571,327.314285714286,23.6035714285714,11.6571428571429,16.35,155.721428571429,125.946428571429,196.807142857143,265.735714285714,15.1142857142857,0,1.24285714285714,166.028571428571,4162.01071428571,889.167857142857,2360.23214285714,1874.45714285714,476.7,36.5428571428571,782.535714285714,236.4,92.3928571428571,472.546428571429,52.6392857142857,5.78928571428571,981.342857142857,28.3714285714286,0.857142857142857
"Ntwk14",0,0,2.28571428571429,0,7.52380952380952,0,0.0317460317460317,0,0,0,0.53968253968254,0,0,0,0,0,0,0,0.0952380952380952,0,0,0,0,338.888888888889,0,0,0.0317460317460317,0,0,0,0,0,0,0,0,0,0.222222222222222,0,370.579365079365,126.138888888889,0,0,0,2.12698412698413,1878.77777777778,190.428571428571,0,8,136.337301587302,105.59126984127,74.5833333333333,7.14285714285714,27.015873015873,78.984126984127,0,8.66666666666667,6.76984126984127,0,4174.98015873016,0,202.134920634921,0.666666666666667,27.2380952380952,0.444444444444444,2.22222222222222,0,0.603174603174603,0.126984126984127,10.6746031746032,1065.93650793651,0,0,177.575396825397,0,0.571428571428571
"Ntwk15",0,0,0.444444444444444,0,1064.10317460317,0,0.0317460317460317,0,0,0,0,0,20.1269841269841,138.329365079365,0,0,0,0,0,0,142.936507936508,0,0,3585.59920634921,0,0,57.0634920634921,0,0.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3412698412698,0,899.043650793651,0,0,19.047619047619,0,10.3928571428571,51.3134920634921,1592.98015873016,8.07142857142857,0,48.1071428571429,0,0,0,0,0,0,1.36507936507937,271.547619047619,179.93253968254,100.575396825397,0.0317460317460317,0,0,0,0,0.55952380952381,0,0.698412698412698,352.246031746032
"Ntwk16",0,0,1.75298804780876,0,968.278884462151,0,1185.74900398406,0,0,0,0.605577689243028,0,8.22709163346614,33.3107569721116,1893.82470119522,0.892430278884462,0.0318725099601594,92.2390438247012,0,0,196.996015936255,0,0,3501.27490039841,0,0,5.00398406374502,13.390438247012,233.94422310757,47.4701195219124,39.9362549800797,0,0,0,0,39.1274900398406,0,13.1314741035857,0,0,145.270916334661,0,0,0,0,0,0,0,0,0,25.601593625498,262.374501992032,0,0,0,0,0,0,0,0,0,0,38.3745019920319,0,0,0,0,0,0,0,0,0,0,0,0
"Ntwk17",0,0,11.907949790795,0,38.1380753138075,0,0.669456066945607,0,0,0,70.0585774058577,0,212.744769874477,0,5.38912133891213,0,0,14.4142259414226,0,0,698.983263598326,0,0,6181.28870292887,0,0,0,0,0,0,0,0,32.5983263598326,0,52.6066945606695,0,0,0,0,0,0.669456066945607,0,0,0.602510460251046,0,0,0,0,0,0,0,0,3.11297071129707,0.167364016736402,0,5.53974895397489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ntwk18",0,0,17.4444444444444,0,57.3205128205128,0,0,0,0,0,0.512820512820513,0,1.47008547008547,0.376068376068376,13.8461538461538,2.01709401709402,0,28.0683760683761,0,0,831.115384615385,0,0,5943.55555555556,0,0,0,0,0,0,0,0,0.277777777777778,0,0,0,0,0,0,0,3.48717948717949,0,0,11.5897435897436,0,0.170940170940171,0,0,289.384615384615,0,57.6752136752137,0.444444444444444,19.1880341880342,11.5213675213675,0.0683760683760684,44.5897435897436,0,0,0,0,0,1.81196581196581,0.205128205128205,0,0,0,0,0,43.7136752136752,1.09401709401709,111.551282051282,0,0.273504273504274,0,4.75213675213675
"Ntwk19",0,0,3.43859649122807,0,397.956140350877,0,202.543859649123,0,0,0,12.0482456140351,0,16.7763157894737,58.1535087719298,314.609649122807,0.0350877192982456,0,281.44298245614,0,0,733.842105263158,0,0,4913.38596491228,6.73684210526316,0,108.114035087719,0,0.385964912280702,0,0,0,0.385964912280702,0,1.54385964912281,0,0,0,0,0,21.0877192982456,0,0,3.40350877192982,0,280.80701754386,0,0,68.3157894736842,0,13.5131578947368,79.6754385964912,320.728070175439,5.85964912280702,0,180.754385964912,0,0,0,0,10.1052631578947,0,72.8815789473684,0,0,0,0,3.12280701754386,2.28070175438596,2.6140350877193,7.01754385964912,0,0,0,12.3377192982456
"Ntwk20",0,0,3.50943396226415,0,883.622641509434,0,0.113207547169811,0,0,0,298.533018867925,0.60377358490566,97.377358490566,4.18867924528302,0,0,0,79.0801886792453,0,0,1130.71226415094,0,0,2385.1320754717,0,0,0,0.0377358490566038,0.30188679245283,0,0,0,12.5660377358491,5.58490566037736,24.3820754716981,0,0,0,0,0,0,0,0,40.8867924528302,0,674.02358490566,0,0,35.8537735849057,0,2.0377358490566,2.22641509433962,1350.2358490566,11.1320754716981,0,271.740566037736,0,0,0,0,0,0,1.24528301886792,288.547169811321,170.646226415094,77.6462264150943,0.0754716981132075,0,0,0,0,0.415094339622642,0,0.452830188679245,382.132075471698
